1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1752.0,0.0,0.0,None,2,TwnhsE,TA,No,456.0,0.0,GLQ,Unf,1,0,Ex,1296.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,MetalSd,MetalSd,None,Gd,1,PConc,2,Typ,576.0,2,TA,RFn,TA,Attchd,2005.0,1752.0,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,7658.0,Inside,61.0,Reg,0.0,120,RL,412.0,BrkFace,None,0.0,2,NridgHt,82.0,5,9,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1752.0,AllPub,196.0,2005,2005,2010,319900.0
1518.0,631.0,0.0,None,1,1Fam,TA,No,1351.0,0.0,GLQ,Unf,1,0,Ex,83.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Ex,1,PConc,1,Typ,670.0,2,TA,RFn,TA,Attchd,2003.0,2149.0,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,12822.0,CulDSac,48.0,IR1,0.0,50,RL,0.0,None,None,0.0,8,Mitchel,43.0,5,7,Y,0.0,None,CompShg,Gable,Abnorml,WD,198.0,Pave,6,1434.0,AllPub,168.0,2003,2003,2009,239686.0
1656.0,0.0,0.0,None,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0,0,Gd,1632.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,826.0,3,TA,RFn,TA,Attchd,2006.0,1656.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11096.0,Inside,84.0,Reg,0.0,20,FV,0.0,None,None,0.0,7,Somerst,146.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1656.0,AllPub,0.0,2006,2006,2007,249700.0
955.0,0.0,0.0,None,3,1Fam,TA,No,763.0,0.0,BLQ,Unf,1,0,TA,192.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,386.0,1,TA,Unf,TA,Attchd,1966.0,955.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,7742.0,Inside,66.0,Reg,0.0,20,RL,0.0,None,None,0.0,1,Sawyer,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,955.0,AllPub,0.0,1966,1966,2007,127000.0
794.0,676.0,0.0,None,3,1Fam,TA,Av,182.0,0.0,GLQ,Unf,0,1,Gd,612.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,388.0,2,TA,Fin,TA,Attchd,1997.0,1470.0,0,GasA,Gd,2Story,1,TA,Lvl,Gtl,13869.0,Corner,117.76671855834313,IR2,0.0,60,RL,0.0,None,None,0.0,7,Gilbert,75.0,6,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,794.0,AllPub,0.0,1997,1997,2007,177000.0
816.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,816.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,1,PConc,1,Typ,528.0,2,TA,Unf,TA,Detchd,1985.0,1176.0,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6240.0,Inside,52.0,Reg,360.0,50,RM,0.0,None,Shed,400.0,9,BrkSide,0.0,6,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,816.0,AllPub,112.0,1934,1950,2006,114500.0
816.0,0.0,0.0,None,2,Duplex,TA,Gd,104.0,712.0,LwQ,GLQ,1,0,Gd,0.0,N,RRNn,Norm,SBrkr,0.0,TA,Fa,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,516.0,2,TA,Unf,TA,CarPort,1963.0,816.0,0,GasA,TA,1Story,1,TA,Bnk,Mod,8472.0,Corner,110.0,IR2,0.0,90,RM,0.0,None,None,0.0,5,IDOTRR,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Grvl,5,816.0,AllPub,106.0,1963,1963,2010,110000.0
1842.0,0.0,0.0,None,0,1Fam,TA,Gd,1810.0,0.0,GLQ,Unf,2,0,Ex,32.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,WdShing,Wd Shng,None,Gd,1,CBlock,0,Typ,894.0,3,TA,Fin,TA,Attchd,1981.0,1842.0,1,GasA,Gd,1Story,1,Gd,Low,Gtl,50271.0,Inside,68.0,IR1,0.0,20,RL,0.0,None,None,0.0,11,Veenker,72.0,5,9,Y,0.0,None,WdShngl,Gable,Normal,WD,0.0,Pave,5,1842.0,AllPub,857.0,1981,1987,2006,385000.0
1360.0,0.0,0.0,None,3,1Fam,TA,No,384.0,0.0,ALQ,Unf,0,0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,MnPrv,TA,1,CBlock,1,Min1,572.0,2,TA,Unf,TA,Detchd,1962.0,1360.0,0,GasA,TA,SLvl,1,TA,Bnk,Mod,7134.0,Inside,60.0,Reg,0.0,80,RL,0.0,None,None,0.0,2,NAmes,50.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,384.0,AllPub,0.0,1955,1955,2007,130000.0
1425.0,0.0,407.0,None,3,1Fam,TA,No,490.0,0.0,BLQ,Unf,0,0,TA,935.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,None,Gd,1,CBlock,2,Typ,576.0,2,TA,RFn,TA,Attchd,1964.0,1425.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10175.0,Inside,100.0,IR1,0.0,20,RL,272.0,BrkFace,None,0.0,7,NAmes,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1425.0,AllPub,0.0,1964,1964,2008,180500.0
983.0,756.0,0.0,Pave,3,Twnhs,TA,No,649.0,0.0,GLQ,Unf,1,0,Gd,321.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,480.0,2,TA,Fin,TA,Attchd,1999.0,1739.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2645.0,Inside,24.0,Reg,0.0,160,FV,456.0,BrkFace,None,0.0,8,Somerst,0.0,5,8,Y,0.0,None,CompShg,Gable,Abnorml,WD,0.0,Pave,7,970.0,AllPub,115.0,1999,2000,2009,172500.0
860.0,860.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,860.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,565.0,2,TA,RFn,TA,Attchd,2004.0,1720.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11645.0,Corner,89.0,IR1,0.0,60,RL,0.0,None,None,0.0,8,CollgCr,70.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,860.0,AllPub,0.0,2004,2004,2006,196500.0
1426.0,1519.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1410.0,Y,Norm,Norm,SBrkr,37.0,TA,Ex,VinylSd,VinylSd,None,Gd,1,PConc,3,Typ,641.0,3,TA,Fin,TA,BuiltIn,2006.0,2945.0,1,GasA,Ex,2Story,1,Gd,HLS,Gtl,13682.0,CulDSac,66.0,IR2,0.0,60,RL,1031.0,BrkFace,None,0.0,10,StoneBr,0.0,5,10,Y,0.0,None,CompShg,Hip,Partial,New,0.0,Pave,10,1410.0,AllPub,192.0,2006,2006,2006,438780.0
780.0,0.0,0.0,None,2,1Fam,TA,Av,632.0,0.0,ALQ,Unf,0,0,TA,148.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,352.0,1,TA,Unf,TA,Detchd,1973.0,780.0,0,GasA,Ex,1Story,1,TA,Bnk,Gtl,7200.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,1,CollgCr,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,780.0,AllPub,196.0,1972,1972,2008,124900.0
1158.0,0.0,0.0,None,3,1Fam,TA,No,941.0,0.0,ALQ,Unf,1,0,Gd,217.0,Y,RRAe,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,576.0,2,TA,Unf,TA,Detchd,2006.0,1158.0,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13072.0,Inside,63.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,SawyerW,50.0,5,6,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,5,1158.0,AllPub,0.0,2004,2004,2006,158000.0
581.0,530.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,530.0,N,Norm,Norm,SBrkr,144.0,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,288.0,1,TA,Unf,TA,Detchd,1935.0,1111.0,0,GasA,TA,2.5Unf,1,Fa,Lvl,Gtl,7200.0,Inside,60.0,Reg,0.0,75,RM,0.0,None,None,0.0,3,IDOTRR,0.0,7,5,N,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,530.0,AllPub,0.0,1920,1996,2007,101000.0
1370.0,0.0,0.0,None,2,TwnhsE,Gd,Mn,24.0,0.0,GLQ,Unf,0,0,Gd,1346.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,484.0,2,TA,RFn,TA,Attchd,2006.0,1370.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6442.0,Inside,44.0,IR1,0.0,120,RL,178.0,Stone,None,0.0,10,NridgHt,49.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1370.0,AllPub,120.0,2006,2006,2007,202500.0
902.0,808.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,576.0,Y,RRAn,Feedr,SBrkr,64.0,TA,TA,Stucco,Stucco,GdPrv,None,0,BrkTil,2,Typ,480.0,2,TA,Unf,TA,Detchd,1990.0,1710.0,0,GasA,Gd,2Story,1,TA,Bnk,Gtl,10300.0,Inside,50.0,IR1,0.0,70,RM,0.0,None,None,0.0,4,OldTown,11.0,6,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,9,576.0,AllPub,12.0,1921,1950,2010,140000.0
1057.0,977.0,0.0,None,3,1Fam,TA,No,739.0,0.0,GLQ,Unf,1,0,Gd,318.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,GdPrv,None,0,PConc,2,Typ,645.0,2,TA,RFn,TA,Attchd,1998.0,2034.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9375.0,Inside,96.8245836551854,Reg,0.0,60,RL,573.0,BrkFace,None,0.0,2,CollgCr,36.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1057.0,AllPub,576.0,1997,1998,2009,219500.0
1143.0,1330.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,1143.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,852.0,3,TA,RFn,TA,BuiltIn,2004.0,2473.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9591.0,Inside,76.0,Reg,0.0,60,RL,344.0,BrkFace,None,0.0,10,NridgHt,151.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,9,1143.0,AllPub,192.0,2004,2005,2007,317000.0
2207.0,0.0,0.0,None,3,1Fam,TA,Gd,912.0,0.0,GLQ,Unf,1,0,Gd,1035.0,Y,PosA,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,None,Gd,1,CBlock,2,Min1,576.0,2,TA,RFn,TA,Attchd,1970.0,2207.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,19900.0,Inside,141.06735979665885,Reg,0.0,20,RL,287.0,BrkFace,None,0.0,7,NAmes,0.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1947.0,AllPub,301.0,1970,1989,2010,180000.0
1479.0,0.0,0.0,None,3,1Fam,TA,Av,1013.0,0.0,GLQ,Unf,1,0,Gd,440.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,558.0,2,TA,RFn,TA,Attchd,2003.0,1479.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10665.0,Inside,72.0,IR1,0.0,20,RL,167.0,BrkFace,None,0.0,6,CollgCr,29.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1453.0,AllPub,144.0,2003,2003,2007,226000.0
747.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,747.0,Y,Artery,Norm,SBrkr,0.0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,220.0,1,TA,Unf,TA,Attchd,1945.0,747.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,4608.0,Corner,47.0,Reg,0.0,30,RM,0.0,None,None,0.0,6,OldTown,0.0,6,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,747.0,AllPub,0.0,1945,1950,2010,80000.0
1304.0,983.0,0.0,None,3,1Fam,TA,No,603.0,0.0,BLQ,Unf,0,0,TA,701.0,Y,Norm,Norm,SBrkr,114.0,TA,Gd,BrkFace,AsbShng,None,TA,1,CBlock,2,Typ,667.0,2,TA,Fin,TA,Attchd,1953.0,2287.0,0,GasW,TA,1.5Fin,1,TA,Lvl,Gtl,15593.0,Corner,81.0,Reg,0.0,50,RL,0.0,None,None,0.0,7,ClearCr,21.0,4,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1304.0,AllPub,0.0,1953,1953,2006,225000.0
2223.0,0.0,0.0,None,3,1Fam,TA,Gd,1880.0,0.0,ALQ,Unf,1,0,Gd,343.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,Plywood,Plywood,None,Gd,2,CBlock,2,Typ,516.0,2,TA,Fin,TA,Attchd,1973.0,2223.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,13651.0,Inside,95.0,IR1,0.0,20,RL,1115.0,BrkFace,None,0.0,2,NAmes,0.0,6,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,2223.0,AllPub,300.0,1973,1973,2007,244000.0
845.0,0.0,0.0,None,2,1Fam,TA,No,565.0,0.0,ALQ,Unf,1,0,TA,280.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,360.0,2,TA,Unf,TA,Detchd,1987.0,845.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7599.0,Corner,69.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,Mitchel,0.0,6,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,845.0,AllPub,0.0,1982,2006,2007,129500.0
885.0,833.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,832.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,427.0,2,TA,Fin,TA,Attchd,1998.0,1718.0,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,10141.0,Corner,74.0,IR1,0.0,60,RL,40.0,BrkFace,None,0.0,12,Gilbert,94.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,291.0,Pave,7,832.0,AllPub,0.0,1998,1998,2009,185000.0
1086.0,0.0,0.0,None,3,1Fam,TA,No,320.0,362.0,ALQ,BLQ,1,0,TA,404.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,GdWo,None,0,CBlock,1,Typ,490.0,2,TA,Unf,TA,Attchd,1989.0,1086.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10200.0,Inside,85.0,Reg,0.0,20,RL,104.0,BrkFace,None,0.0,5,NAmes,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1086.0,AllPub,0.0,1954,2003,2010,144900.0
840.0,765.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,840.0,N,Norm,Norm,SBrkr,202.0,Gd,Gd,VinylSd,VinylSd,None,None,0,CBlock,2,Typ,379.0,1,TA,Unf,TA,Detchd,1915.0,1605.0,0,GasA,Gd,2Story,2,TA,Lvl,Gtl,5790.0,Corner,60.0,Reg,0.0,50,RM,0.0,None,None,0.0,5,OldTown,0.0,6,3,Y,0.0,None,CompShg,Gambrel,Normal,WD,0.0,Pave,8,840.0,AllPub,0.0,1915,1950,2010,107400.0
526.0,462.0,0.0,None,2,Twnhs,TA,Gd,462.0,0.0,GLQ,Unf,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,CemntBd,CmentBd,GdWo,None,0,CBlock,1,Typ,297.0,1,TA,Unf,TA,BuiltIn,1973.0,988.0,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,1596.0,Inside,21.0,Reg,0.0,180,RM,0.0,None,None,0.0,11,MeadowV,101.0,5,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,462.0,AllPub,120.0,1973,1973,2009,91000.0
952.0,0.0,0.0,None,2,1Fam,TA,No,228.0,0.0,ALQ,Unf,0,0,TA,724.0,Y,Norm,Norm,FuseA,0.0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,283.0,1,TA,Unf,TA,Detchd,1956.0,952.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8475.0,Inside,92.05976319760984,IR1,0.0,20,RL,0.0,None,None,0.0,4,NAmes,0.0,7,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,952.0,AllPub,0.0,1956,1956,2008,135750.0
1072.0,213.0,0.0,None,2,1Fam,TA,No,336.0,41.0,BLQ,GLQ,1,0,TA,295.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,CBlock,1,Min1,240.0,1,TA,Unf,TA,Detchd,1948.0,1285.0,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8635.0,Inside,50.0,Reg,0.0,50,RM,0.0,None,None,0.0,1,BrkSide,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,672.0,AllPub,0.0,1948,2001,2008,127000.0
682.0,548.0,0.0,Grvl,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,440.0,Y,Norm,Norm,SBrkr,128.0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,PConc,1,Typ,440.0,2,TA,Unf,TA,Detchd,1966.0,1230.0,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,10440.0,Corner,60.0,Reg,0.0,50,RM,0.0,None,None,0.0,5,OldTown,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,440.0,AllPub,74.0,1910,1981,2009,110000.0
1182.0,960.0,0.0,None,4,1Fam,TA,No,448.0,0.0,Rec,Unf,0,0,Gd,448.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,None,Gd,1,CBlock,2,Typ,509.0,1,TA,Fin,TA,Attchd,1968.0,2142.0,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,13000.0,Corner,100.0,Reg,0.0,60,RL,576.0,BrkFace,None,0.0,6,NAmes,72.0,6,6,Y,0.0,None,CompShg,Gable,Normal,WD,252.0,Pave,8,896.0,AllPub,0.0,1968,1968,2009,193500.0
1337.0,0.0,0.0,None,2,TwnhsE,Gd,No,1201.0,0.0,GLQ,Unf,1,0,Ex,36.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,405.0,2,TA,Fin,TA,Attchd,1998.0,1337.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4500.0,FR2,32.0,Reg,0.0,120,RM,443.0,BrkFace,None,0.0,3,Mitchel,199.0,5,6,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,1237.0,AllPub,0.0,1998,1998,2006,153500.0
1563.0,0.0,0.0,None,3,1Fam,TA,No,33.0,0.0,GLQ,Unf,0,0,Gd,1530.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,758.0,3,TA,RFn,TA,Attchd,2007.0,1563.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10206.0,Inside,78.0,Reg,0.0,20,RL,468.0,Stone,None,0.0,10,Somerst,99.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1563.0,AllPub,144.0,2007,2007,2008,245000.0
1065.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1065.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,461.0,2,TA,Unf,TA,Detchd,1974.0,1065.0,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8892.0,Inside,80.0,IR1,0.0,20,RL,66.0,BrkCmn,None,0.0,7,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,COD,0.0,Pave,6,1065.0,AllPub,74.0,1960,1960,2007,126500.0
804.0,670.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,384.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,400.0,2,TA,Fin,TA,BuiltIn,1995.0,1474.0,1,GasA,Gd,SLvl,1,TA,Lvl,Gtl,8530.0,Inside,92.35799911215055,IR1,0.0,80,RL,22.0,BrkFace,Shed,700.0,5,Gilbert,72.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,384.0,AllPub,120.0,1995,1996,2009,168500.0
1301.0,1116.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,1288.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,462.0,2,TA,Unf,TA,Attchd,1991.0,2417.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16059.0,Corner,121.0,Reg,0.0,60,RL,284.0,BrkFace,None,0.0,4,NoRidge,82.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,9,1288.0,AllPub,127.0,1991,1992,2006,260000.0
684.0,876.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,684.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,400.0,2,TA,Fin,TA,BuiltIn,2005.0,1560.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11911.0,Inside,122.0,IR2,0.0,60,RL,0.0,None,None,0.0,3,Gilbert,38.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,684.0,AllPub,100.0,2005,2005,2009,174000.0
612.0,612.0,0.0,Pave,2,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,612.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,528.0,2,TA,RFn,TA,Detchd,2009.0,1224.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3951.0,Corner,40.0,Reg,0.0,160,FV,76.0,Stone,None,0.0,6,Somerst,234.0,5,6,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,4,612.0,AllPub,0.0,2009,2009,2009,164500.0
1040.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,0.0,Y,Norm,Norm,FuseA,0.0,TA,TA,BrkFace,Wd Sdng,None,None,0,Slab,1,Typ,420.0,2,TA,Unf,TA,Detchd,1950.0,1040.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7200.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,NAmes,29.0,5,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,0.0,AllPub,0.0,1950,1950,2006,109900.0
1235.0,0.0,0.0,None,2,1Fam,TA,No,600.0,0.0,Rec,Unf,0,0,TA,635.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,1,Typ,480.0,2,TA,Unf,TA,Attchd,1961.0,1235.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8500.0,Inside,85.0,Reg,0.0,20,RL,203.0,BrkCmn,None,0.0,12,NAmes,0.0,3,5,Y,0.0,None,CompShg,Hip,Abnorml,WD,0.0,Pave,6,1235.0,AllPub,0.0,1961,1961,2006,98600.0
964.0,0.0,0.0,Grvl,2,1Fam,TA,No,713.0,0.0,ALQ,Unf,1,0,Gd,163.0,Y,Norm,Norm,SBrkr,44.0,Gd,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,432.0,2,TA,Unf,TA,Detchd,1921.0,964.0,0,GasA,Ex,1Story,1,TA,HLS,Gtl,13360.0,Inside,80.0,IR1,0.0,30,RL,0.0,None,None,0.0,8,Crawfor,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,876.0,AllPub,0.0,1921,2006,2009,163500.0
1260.0,1031.0,0.0,None,4,2fmCon,Fa,Mn,1046.0,0.0,Rec,Unf,0,1,TA,168.0,N,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,2,Typ,506.0,2,TA,Unf,TA,Detchd,1900.0,2291.0,0,GasW,Ex,2.5Unf,2,TA,Lvl,Gtl,7200.0,Corner,60.0,Reg,0.0,190,C (all),0.0,None,None,0.0,11,OldTown,0.0,6,6,Y,0.0,None,CompShg,Hip,Normal,WD,99.0,Pave,9,1214.0,AllPub,0.0,1910,1998,2007,133900.0
905.0,881.0,0.0,None,3,1Fam,TA,No,648.0,0.0,GLQ,Unf,1,0,Gd,176.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,684.0,2,TA,RFn,TA,Attchd,1997.0,1786.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9337.0,Inside,69.0,IR1,0.0,60,RL,0.0,None,None,0.0,5,CollgCr,162.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,824.0,AllPub,0.0,1997,1997,2007,204750.0
